Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,29052023,1059242963,0002290
Trade Date <29-MAY-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1627,PTC,EQ,6084199,3182359,52.31
20,1628,PTL,EQ,60416,40461,66.97
20,1629,PULZ,SM,16000,16000,100.00
20,1630,PUNJABCHEM,EQ,14475,9807,67.75
20,1631,PURVA,EQ,313128,144712,46.21
20,1632,PVP,EQ,222532,159624,71.73
20,1633,PVRINOX,EQ,235434,98560,41.86
20,1634,QFIL,SM,22000,14000,63.64
20,1635,QGOLDHALF,EQ,12565,8249,65.65
20,1636,QMSMEDI,SM,17000,11000,64.71
20,1637,QNIFTY,EQ,2565,2458,95.83
20,1638,QUADPRO,SM,240000,156000,65.00
20,1639,QUESS,EQ,1714576,403037,23.51
20,1640,QUICKHEAL,EQ,64274,31200,48.54
20,1641,QUICKTOUCH,SM,322000,186000,57.76
20,1642,RACE,EQ,12561,8887,70.75
20,1643,RADHIKAJWE,EQ,773618,300984,38.91
20,1644,RADIANTCMS,EQ,166243,101582,61.10
20,1645,RADICO,EQ,108246,52750,48.73
20,1646,RADIOCITY,EQ,209017,170409,81.53
20,1647,RADIOCITY,P1,13255,13255,100.00
20,1648,RAILTEL,EQ,1417401,461297,32.55
20,1649,RAIN,EQ,1603155,667505,41.64
20,1650,RAINBOW,EQ,530253,375912,70.89
20,1651,RAJESHEXPO,EQ,800360,132314,16.53
20,1652,RAJMET,EQ,265054,197867,74.65
20,1653,RAJRATAN,EQ,30088,15650,52.01
20,1654,RAJSREESUG,EQ,162585,79948,49.17
20,1655,RAJTV,EQ,3301,1454,44.05
20,1656,RALLIS,EQ,343165,203730,59.37
20,1657,RAMANEWS,EQ,59427,26202,44.09
20,1658,RAMAPHO,EQ,27430,16158,58.91
20,1659,RAMASTEEL,EQ,6997236,2818444,40.28
20,1660,RAMCOCEM,EQ,228720,102555,44.84
20,1661,RAMCOIND,EQ,139955,76223,54.46
20,1662,RAMCOSYS,EQ,73885,39283,53.17
20,1663,RAMKY,EQ,91247,58447,64.05
20,1664,RAMRAT,EQ,173308,103804,59.90
20,1665,RANASUG,EQ,1423799,542064,38.07
20,1666,RANEHOLDIN,EQ,5817,3585,61.63
20,1667,RATEGAIN,EQ,260045,148025,56.92
20,1668,RATNAMANI,EQ,18852,9413,49.93
20,1669,RAYMOND,EQ,77338,39771,51.42
20,1670,RBA,EQ,1849676,384539,20.79
20,1671,RBL,EQ,12205,4297,35.21
20,1672,RBLBANK,EQ,10463140,3254880,31.11
20,1673,RBMINFRA,SM,30000,24000,80.00
20,1674,RCF,EQ,2061926,835113,40.50
20,1675,RECLTD,EQ,11395309,5627916,49.39
20,1676,RECLTD,N8,762,762,100.00
20,1677,RECLTD,N9,1473,1473,100.00
20,1678,RECLTD,NF,300,300,100.00
20,1679,RECLTD,NH,10,10,100.00
20,1680,RECLTD,NI,100,100,100.00
20,1681,REDINGTON,EQ,903412,474268,52.50
20,1682,REFEX,EQ,717590,293871,40.95
20,1683,RELAXO,EQ,56593,27964,49.41
20,1684,RELCHEMQ,EQ,2937,1690,57.54
20,1685,RELIANCE,EQ,4619754,2505419,54.23
20,1686,RELIGARE,EQ,460176,273438,59.42
20,1687,RELINFRA,EQ,1314674,602873,45.86
20,1688,REMSONSIND,EQ,2735,1792,65.52
20,1689,REMUS,ST,155200,155200,100.00
20,1690,RENUKA,EQ,9944981,2749537,27.65
20,1691,REPCOHOME,EQ,1203640,352530,29.29
20,1692,REPL,EQ,13590,8982,66.09
20,1693,REPRO,EQ,17961,11390,63.42
20,1694,RESPONIND,EQ,155807,13481,8.65
20,1695,REVATHI,EQ,9644,5568,57.74
20,1696,REXPIPES,SM,12000,8000,66.67
20,1697,RGL,EQ,104006,28358,27.27
20,1698,RHFL,EQ,2824914,2223637,78.72
20,1699,RHIM,EQ,100644,48405,48.10
20,1700,RHL,EQ,10070,7784,77.30
20,1701,RICOAUTO,EQ,709920,403402,56.82
20,1702,RIIL,EQ,362719,76779,21.17
20,1703,RITCO,EQ,5167,4174,80.78
20,1704,RITES,EQ,299301,111461,37.24
20,1705,RITEZONE,SM,9600,9600,100.00
20,1706,RKEC,EQ,119548,92725,77.56
20,1707,RKFORGE,EQ,745310,266697,35.78
20,1708,RML,EQ,70891,28258,39.86
20,1709,ROHLTD,EQ,204018,59577,29.20
20,1710,ROLEXRINGS,EQ,43205,26690,61.78
20,1711,ROLLT,EQ,171467,55295,32.25
20,1712,ROML,EQ,4276,3094,72.36
20,1713,ROSSARI,EQ,113548,66656,58.70
20,1714,ROSSELLIND,EQ,121285,58038,47.85
20,1715,ROTO,EQ,30264,14844,49.05
20,1716,ROUTE,EQ,285075,146930,51.54
20,1717,RPGLIFE,EQ,8894,5295,59.53
20,1718,RPOWER,EQ,193534442,21993735,11.36
20,1719,RPPINFRA,EQ,130260,81908,62.88
20,1720,RPPL,EQ,9359,7812,83.47
20,1721,RPSGVENT,EQ,36800,18022,48.97
20,1722,RSWM,EQ,609096,283019,46.47
20,1723,RSYSTEMS,EQ,216108,107548,49.77
20,1724,RTNINDIA,EQ,831471,508978,61.21
20,1725,RTNPOWER,EQ,3188069,2112758,66.27
20,1726,RUBYMILLS,EQ,20881,15736,75.36
20,1727,RUCHIRA,EQ,461499,151565,32.84
20,1728,RUPA,EQ,192559,85252,44.27
20,1729,RUSHIL,EQ,125185,81945,65.46
20,1730,RUSTOMJEE,EQ,57978,33310,57.45
20,1731,RVHL,EQ,7999,3615,45.19
20,1732,RVNL,EQ,21255724,9155181,43.07
20,1733,SADBHAV,EQ,140647,86966,61.83
20,1734,SADBHIN,EQ,245578,103157,42.01
20,1735,SADHNANIQ,EQ,68064,41200,60.53
20,1736,SAFARI,EQ,12427,7609,61.23
20,1737,SAGARDEEP,EQ,5283,4564,86.39
20,1738,SAGCEM,EQ,43770,30077,68.72
20,1739,SAH,EQ,152995,76420,49.95
20,1740,SAHYADRI,EQ,9515,5400,56.75
20,1741,SAIL,EQ,20634118,8389466,40.66
20,1742,SAKAR,EQ,68125,41431,60.82
20,1743,SAKHTISUG,EQ,3784670,1762617,46.57
20,1744,SAKSOFT,EQ,484348,240738,49.70
20,1745,SAKUMA,EQ,233917,143106,61.18
20,1746,SALASAR,EQ,2363025,1318067,55.78
20,1747,SALONA,EQ,3858,1498,38.83
20,1748,SALSTEEL,EQ,67841,38200,56.31
20,1749,SALZERELEC,EQ,596061,218415,36.64
20,1750,SAMBHAAV,EQ,31261,23884,76.40
20,1751,SANDESH,EQ,8475,4569,53.91
20,1752,SANDHAR,EQ,323153,251320,77.77
20,1753,SANGAMIND,EQ,4834,3598,74.43
20,1754,SANGHIIND,EQ,223639,158948,71.07
20,1755,SANGHVIMOV,EQ,169285,75548,44.63
20,1756,SANGINITA,EQ,35539,25767,72.50
20,1757,SANOFI,EQ,36459,20040,54.97
20,1758,SANSERA,EQ,56514,30441,53.86
20,1759,SAPPHIRE,EQ,36397,22242,61.11
20,1760,SARDAEN,EQ,70756,29043,41.05
20,1761,SAREGAMA,EQ,155622,81061,52.09
20,1762,SARLAPOLY,EQ,45899,27558,60.04
20,1763,SARVESHWAR,EQ,53154,35446,66.69
20,1764,SASKEN,EQ,3227,2045,63.37
20,1765,SASTASUNDR,EQ,23382,12084,51.68
20,1766,SATIA,EQ,117735,71700,60.90
20,1767,SATIN,EQ,292504,137580,47.04
20,1768,SATINDLTD,EQ,202271,119924,59.29
20,1769,SBC,EQ,1067007,615377,57.67
20,1770,SBCL,EQ,321586,151026,46.96
20,1771,SBGLP,EQ,9843,962,9.77
20,1772,SBICARD,EQ,714336,330629,46.28
20,1773,SBIETFCON,EQ,4473,3194,71.41
20,1774,SBIETFIT,EQ,10849,6269,57.78
20,1775,SBIETFPB,EQ,3949,3220,81.54
20,1776,SBIETFQLTY,EQ,2505,1857,74.13
20,1777,SBILIFE,EQ,1370649,693294,50.58
20,1778,SBIN,EQ,18432231,8670091,47.04
20,1779,SCAPDVR,EQ,479994,298827,62.26
20,1780,SCHAEFFLER,EQ,42774,33044,77.25
20,1781,SCHAND,EQ,139273,93820,67.36
20,1782,SCHNEIDER,EQ,3807210,952125,25.01
20,1783,SCI,EQ,320933,207840,64.76
20,1784,SCPL,EQ,75530,14993,19.85
20,1785,SDBL,EQ,856693,418080,48.80
20,1786,SDL24BEES,EQ,1487,1468,98.72
20,1787,SDL26BEES,EQ,9096,8985,98.78
20,1788,SEAMECLTD,EQ,7813,4949,63.34
20,1789,SECURCRED,EQ,402295,188582,46.88
20,1790,SECURKLOUD,EQ,38682,27979,72.33
20,1791,SELAN,EQ,29889,21917,73.33
20,1792,SEPC,EQ,4482419,2848114,63.54
20,1793,SEPOWER,EQ,13407,7970,59.45
20,1794,SEQUENT,EQ,692826,342647,49.46
20,1795,SERVOTECH,EQ,139328,111104,79.74
20,1796,SESHAPAPER,EQ,98868,54292,54.91
20,1797,SETCO,EQ,36530,28253,77.34
20,1798,SETF10GILT,EQ,231490,230923,99.76
20,1799,SETFGOLD,EQ,278285,170415,61.24
20,1800,SETFNIF50,EQ,544917,478893,87.88
20,1801,SETFNIFBK,EQ,320594,286123,89.25
20,1802,SETFNN50,EQ,7088,5784,81.60
20,1803,SFL,EQ,23010,11443,49.73
20,1804,SGBAPR28I,GB,262,187,71.37
20,1805,SGBAUG24,GB,479,292,60.96
20,1806,SGBAUG27,GB,69,45,65.22
20,1807,SGBAUG28V,GB,1194,1080,90.45
20,1808,SGBAUG29V,GB,88,57,64.77
20,1809,SGBAUG30,GB,487,470,96.51
20,1810,SGBD29VIII,GB,255,194,76.08
20,1811,SGBDC27VII,GB,23,23,100.00
20,1812,SGBDE30III,GB,508,361,71.06
20,1813,SGBDEC26,GB,4,4,100.00
20,1814,SGBFEB24,GB,15,10,66.67
20,1815,SGBFEB27,GB,17,17,100.00
20,1816,SGBFEB28IX,GB,199,123,61.81
20,1817,SGBFEB29XI,GB,43,28,65.12
20,1818,SGBJ28VIII,GB,162,150,92.59
20,1819,SGBJAN26,GB,24,24,100.00
20,1820,SGBJAN27,GB,1,1,100.00
20,1821,SGBJAN29IX,GB,878,374,42.60
20,1822,SGBJAN29X,GB,169,169,100.00
20,1823,SGBJAN30IX,GB,307,199,64.82
20,1824,SGBJU29III,GB,111,82,73.87
20,1825,SGBJUL25,GB,245,212,86.53
20,1826,SGBJUL27,GB,23,23,100.00
20,1827,SGBJUL28IV,GB,127,127,100.00
20,1828,SGBJUL29IV,GB,128,92,71.88
20,1829,SGBJUN27,GB,1,1,100.00
20,1830,SGBJUN28,GB,210,171,81.43
20,1831,SGBJUN29II,GB,221,211,95.48
20,1832,SGBJUN30,GB,246,168,68.29
20,1833,SGBMAR24,GB,6,6,100.00
20,1834,SGBMAR25,GB,25,20,80.00
20,1835,SGBMAR28X,GB,69,44,63.77
20,1836,SGBMAR30X,GB,120,75,62.50
20,1837,SGBMAR31IV,GB,662,492,74.32
20,1838,SGBMAY25,GB,29,29,100.00
20,1839,SGBMAY26,GB,4,4,100.00
20,1840,SGBMAY28,GB,525,489,93.14
20,1841,SGBMAY29I,GB,2731,2533,92.75
20,1842,SGBMR29XII,GB,491,448,91.24
20,1843,SGBN28VIII,GB,61,38,62.30
20,1844,SGBNOV23,GB,43,31,72.09
20,1845,SGBNOV24,GB,117,93,79.49
20,1846,SGBNOV26,GB,6,5,83.33
20,1847,SGBNV29VII,GB,501,410,81.84
20,1848,SGBOC28VII,GB,17,17,100.00
20,1849,SGBOCT25IV,GB,5,4,80.00
20,1850,SGBOCT26,GB,3,3,100.00
20,1851,SGBOCT27,GB,21,20,95.24
20,1852,SGBOCT27VI,GB,1,1,100.00
20,1853,SGBSEP24,GB,63,61,96.83
20,1854,SGBSEP27,GB,48,48,100.00
20,1855,SGBSEP28VI,GB,633,257,40.60
20,1856,SGBSEP29VI,GB,2095,2053,98.00
20,1857,SGIL,EQ,28481,14605,51.28
20,1858,SGL,EQ,9684,6238,64.42
20,1859,SHAHALLOYS,EQ,7464,4099,54.92
20,1860,SHAILY,EQ,3180,1977,62.17
20,1861,SHAKTIPUMP,EQ,54891,24996,45.54
20,1862,SHALBY,EQ,38423,20821,54.19
20,1863,SHALPAINTS,EQ,134725,81229,60.29
20,1864,SHANKARA,EQ,28986,13423,46.31
20,1865,SHANTI,EQ,17154,11649,67.91
20,1866,SHANTIGEAR,EQ,56020,28957,51.69
20,1867,SHARDACROP,EQ,52328,26991,51.58
20,1868,SHARDAMOTR,EQ,24249,13425,55.36
20,1869,SHAREINDIA,EQ,37353,16334,43.73
20,1870,SHAREINDIA,W1,7732,6803,87.98
20,1871,SHARIABEES,EQ,599,352,58.76
20,1872,SHEMAROO,EQ,46437,35978,77.48
20,1873,SHERA,SM,62000,48000,77.42
20,1874,SHIGAN,SM,43500,36000,82.76
20,1875,SHILPAMED,EQ,340003,113201,33.29
20,1876,SHIVALIK,EQ,20506,14327,69.87
20,1877,SHIVAMAUTO,EQ,53151,38734,72.88
20,1878,SHIVATEX,EQ,7151,5359,74.94
20,1879,SHK,EQ,91630,51248,55.93
20,1880,SHOPERSTOP,EQ,184447,139498,75.63
20,1881,SHRADHA,EQ,43322,27370,63.18
20,1882,SHREDIGCEM,EQ,510116,307500,60.28
20,1883,SHREECEM,EQ,32876,6163,18.75
20,1884,SHREEPUSHK,EQ,32846,17659,53.76
20,1885,SHREERAMA,EQ,156878,131466,83.80
20,1886,SHRENIK,EQ,1305562,1247638,95.56
20,1887,SHREYANIND,EQ,82478,46043,55.82
20,1888,SHREYAS,EQ,92225,48729,52.84
20,1889,SHRIPISTON,EQ,6625,5233,78.99
20,1890,SHRIRAMFIN,EQ,1175769,734077,62.43
20,1891,SHRIRAMFIN,YI,1,1,100.00
20,1892,SHRIRAMFIN,YK,221,221,100.00
20,1893,SHRIRAMFIN,YN,44,44,100.00
20,1894,SHRIRAMFIN,YU,50,50,100.00
20,1895,SHRIRAMFIN,YV,323,318,98.45
20,1896,SHRIRAMFIN,Z2,50,50,100.00
20,1897,SHRIRAMFIN,ZE,30,30,100.00
20,1898,SHRIRAMPPS,EQ,1666873,715416,42.92
20,1899,SHUBHLAXMI,SM,21000,18000,85.71
20,1900,SHYAMCENT,EQ,166935,95457,57.18
20,1901,SHYAMMETL,EQ,154594,112043,72.48
20,1902,SHYAMTEL,EQ,1,1,100.00
20,1903,SIDDHIKA,SM,5000,5000,100.00
20,1904,SIEMENS,EQ,497135,318870,64.14
20,1905,SIGACHI,EQ,70119,31058,44.29
20,1906,SIGIND,EQ,21119,14585,69.06
20,1907,SIGMA,SM,1500,1500,100.00
20,1908,SIKKO,EQ,320525,157177,49.04
20,1909,SILGO,EQ,10771,6654,61.78
20,1910,SILINV,EQ,308,177,57.47
20,1911,SILLYMONKS,EQ,9613,6242,64.93
20,1912,SILVER,EQ,49327,32634,66.16
20,1913,SILVERBEES,EQ,870090,625813,71.93
20,1914,SILVERETF,EQ,8135,6557,80.60
20,1915,SILVERTUC,EQ,17867,7727,43.25
20,1916,SIMBHALS,EQ,617506,356553,57.74
20,1917,SIMPLEXINF,EQ,28450,16569,58.24
20,1918,SINTERCOM,EQ,1877,1443,76.88
20,1919,SIRCA,EQ,129981,63923,49.18
20,1920,SIS,EQ,47613,22137,46.49
20,1921,SITINET,EQ,1944199,1834967,94.38
20,1922,SIYSIL,EQ,94604,53365,56.41
20,1923,SJS,EQ,74642,35522,47.59
20,1924,SJVN,EQ,5447404,2299134,42.21
20,1925,SKFINDIA,EQ,8448,4963,58.75
20,1926,SKIPPER,EQ,244510,120342,49.22
20,1927,SKMEGGPROD,EQ,518646,326702,62.99
20,1928,SKP,SM,68000,51000,75.00
20,1929,SKYGOLD,EQ,142132,50899,35.81
20,1930,SMARTLINK,EQ,5849,3328,56.90
20,1931,SMCGLOBAL,EQ,25969,21534,82.92
20,1932,SMLISUZU,EQ,698704,120719,17.28
20,1933,SMLT,EQ,97508,54119,55.50
20,1934,SMSLIFE,EQ,1079,903,83.69
20,1935,SMSPHARMA,EQ,32792,23741,72.40
20,1936,SNOWMAN,EQ,650189,457108,70.30
20,1937,SOBHA,EQ,409745,244554,59.68
20,1938,SOFTTECH,EQ,5665,2081,36.73
20,1939,SOLARA,EQ,44419,23419,52.72
20,1940,SOLARINDS,EQ,17050,10268,60.22
20,1941,SOLEX,SM,7600,6800,89.47
20,1942,SOMANYCERA,EQ,46691,25180,53.93
20,1943,SOMATEX,EQ,695079,294372,42.35
20,1944,SOMICONVEY,EQ,13671,6670,48.79
20,1945,SONACOMS,EQ,3976323,2521267,63.41
20,1946,SONAMCLOCK,EQ,14903,12639,84.81
20,1947,SONATSOFTW,EQ,359379,114368,31.82
20,1948,SOTAC,SM,7200,7200,100.00
20,1949,SOTL,EQ,180216,94325,52.34
20,1950,SOUTHBANK,EQ,24348630,9866754,40.52
20,1951,SOUTHWEST,EQ,4176,2053,49.16
20,1952,SPAL,EQ,78306,30986,39.57
20,1953,SPANDANA,EQ,348407,176096,50.54
20,1954,SPARC,EQ,239096,105965,44.32
20,1955,SPCENET,EQ,1591715,1458839,91.65
20,1956,SPECIALITY,EQ,156017,103441,66.30
20,1957,SPENCERS,EQ,46117,27648,59.95
20,1958,SPIC,EQ,627662,234546,37.37
20,1959,SPLIL,EQ,89445,51970,58.10
20,1960,SPLPETRO,EQ,52881,31302,59.19
20,1961,SPORTKING,EQ,19145,14731,76.94
20,1962,SREEL,EQ,17877,13791,77.14
20,1963,SREIBNPNCD,NU,101,101,100.00
20,1964,SREIBNPNCD,NW,229,229,100.00
20,1965,SRF,EQ,175879,80268,45.64
20,1966,SRHHYPOLTD,EQ,15544,9875,63.53
20,1967,SRIRAM,ST,6000,6000,100.00
20,1968,SRIVASAVI,SM,93000,78000,83.87
20,1969,SRPL,EQ,390822,369971,94.66
20,1970,SSWL,EQ,162476,101102,62.23
20,1971,STAR,EQ,526004,304433,57.88
20,1972,STARCEMENT,EQ,525396,165681,31.53
20,1973,STARHEALTH,EQ,1037119,595618,57.43
20,1974,STARPAPER,EQ,46950,25068,53.39
20,1975,STARTECK,EQ,43809,2348,5.36
20,1976,STCINDIA,EQ,41558,25372,61.05
20,1977,STEELCAS,EQ,30902,16201,52.43
20,1978,STEELCITY,EQ,15418,10291,66.75
20,1979,STEELXIND,EQ,2467110,1739801,70.52
20,1980,STEL,EQ,4507,2799,62.10
20,1981,STERTOOLS,EQ,66661,37807,56.72
20,1982,STLTECH,EQ,315692,173330,54.90
20,1983,STOVEKRAFT,EQ,461143,228864,49.63
20,1984,STYLAMIND,EQ,23575,10718,45.46
20,1985,STYRENIX,EQ,67213,42635,63.43
20,1986,SUBEXLTD,EQ,2053047,1149437,55.99
20,1987,SUBROS,EQ,25289,13863,54.82
20,1988,SUDARSCHEM,EQ,303635,99338,32.72
20,1989,SUKHJITS,EQ,23183,14609,63.02
20,1990,SULA,EQ,239894,113525,47.32
20,1991,SUMICHEM,EQ,870634,333597,38.32
20,1992,SUMIT,EQ,61057,43820,71.77
20,1993,SUMMITSEC,EQ,10283,6451,62.73
20,1994,SUNCLAYLTD,EQ,3496,2075,59.35
20,1995,SUNDARAM,EQ,471920,267010,56.58
20,1996,SUNDARMFIN,EQ,108343,86389,79.74
20,1997,SUNDARMHLD,EQ,199422,125738,63.05
20,1998,SUNDRMBRAK,EQ,4783,3517,73.53
20,1999,SUNDRMFAST,EQ,67875,41165,60.65
20,2000,SUNFLAG,EQ,512129,282492,55.16
20,2001,SUNPHARMA,EQ,5344765,2742235,51.31
20,2002,SUNTECK,EQ,310023,171299,55.25
20,2003,SUNTV,EQ,349888,119461,34.14
20,2004,SUPERHOUSE,EQ,11682,7709,65.99
20,2005,SUPERSPIN,EQ,49419,33805,68.40
20,2006,SUPRAJIT,EQ,594094,202559,34.10
20,2007,SUPREMEIND,EQ,46163,31624,68.51
20,2008,SUPREMEINF,EQ,34811,19734,56.69
20,2009,SUPRIYA,EQ,259664,107568,41.43
20,2010,SURANASOL,EQ,46652,31568,67.67
20,2011,SURANAT&P,EQ,96815,52572,54.30
20,2012,SURANI,SM,2000,2000,100.00
20,2013,SURYALAXMI,EQ,17233,13626,79.07
20,2014,SURYAROSNI,EQ,149482,75582,50.56
20,2015,SURYODAY,EQ,774533,309132,39.91
20,2016,SUTLEJTEX,EQ,52686,41575,78.91
20,2017,SUULD,EQ,254474,188099,73.92
20,2018,SUVEN,EQ,71835,35950,50.05
20,2019,SUVENPHAR,EQ,119949,74260,61.91
20,2020,SUVIDHAA,EQ,64927,52257,80.49
20,2021,SUZLON,EQ,179747106,69703083,38.78
20,2022,SVLL,EQ,901,762,84.57
20,2023,SWANENERGY,EQ,52955,20756,39.20
20,2024,SWARAJ,SM,68000,68000,100.00
20,2025,SWARAJENG,EQ,10419,5925,56.87
20,2026,SWASTIK,SM,24000,18000,75.00
20,2027,SWELECTES,EQ,24924,15063,60.44
20,2028,SWSOLAR,EQ,158370,90842,57.36
20,2029,SYMPHONY,EQ,59265,35350,59.65
20,2030,SYNCOMF,EQ,1462282,848466,58.02
20,2031,SYNGENE,EQ,336097,149547,44.50
20,2032,SYRMA,EQ,643146,268411,41.73
20,2033,SYSTANGO,SM,41600,41600,100.00
20,2034,TAINWALCHM,EQ,5798,4484,77.34
20,2035,TAJGVK,EQ,789098,101543,12.87
20,2036,TAKE,EQ,146437,104676,71.48
20,2037,TALBROAUTO,EQ,99818,58041,58.15
20,2038,TANLA,EQ,209125,76535,36.60
20,2039,TAPIFRUIT,SM,9000,9000,100.00
20,2040,TARACHAND,SM,8000,8000,100.00
20,2041,TARC,EQ,789937,468809,59.35
20,2042,TARMAT,EQ,79036,34432,43.56
20,2043,TARSONS,EQ,116718,57590,49.34
20,2044,TASTYBITE,EQ,3091,1168,37.79
20,2045,TATACAPHSG,N4,72,65,90.28
20,2046,TATACAPHSG,N6,308,300,97.40
20,2047,TATACAPHSG,NA,12,12,100.00
20,2048,TATACHEM,EQ,456813,177234,38.80
20,2049,TATACOFFEE,EQ,421495,235944,55.98
20,2050,TATACOMM,EQ,195053,101894,52.24
20,2051,TATACONSUM,EQ,1171159,519766,44.38
20,2052,TATAELXSI,EQ,200412,65226,32.55
20,2053,TATAINVEST,EQ,29790,14270,47.90
20,2054,TATAMETALI,EQ,48928,25781,52.69
20,2055,TATAMOTORS,EQ,6596504,2887955,43.78
20,2056,TATAMTRDVR,EQ,1831893,924994,50.49
20,2057,TATAPOWER,EQ,12956419,6492472,50.11
20,2058,TATASTEEL,EQ,41062311,20508284,49.94
20,2059,TATASTLLP,EQ,32824,15935,48.55
20,2060,TATVA,EQ,11751,8016,68.22
20,2061,TBZ,EQ,123581,75049,60.73
20,2062,TCFSL,ND,485,430,88.66
20,2063,TCFSL,NF,1000,1000,100.00
20,2064,TCFSL,NJ,1975,1798,91.04
20,2065,TCFSL,NL,50,50,100.00
20,2066,TCI,EQ,58012,29869,51.49
20,2067,TCIEXP,EQ,13074,7018,53.68
20,2068,TCNSBRANDS,EQ,154006,113478,73.68
20,2069,TCPLPACK,EQ,52335,31449,60.09
20,2070,TCS,EQ,1210372,710296,58.68
20,2071,TDPOWERSYS,EQ,331145,132819,40.11
20,2072,TEAMLEASE,EQ,15535,8929,57.48
20,2073,TECH,EQ,9991,6672,66.78
20,2074,TECHIN,EQ,4330,3370,77.83
20,2075,TECHM,EQ,1432241,771945,53.90
20,2076,TECHNOE,EQ,200987,98687,49.10
20,2077,TEGA,EQ,83850,39329,46.90
20,2078,TEJASNET,EQ,335363,110339,32.90
20,2079,TEMBO,EQ,592362,214062,36.14
20,2080,TERASOFT,EQ,266527,203420,76.32
20,2081,TEXINFRA,EQ,33033,16341,49.47
20,2082,TEXMOPIPES,EQ,285873,162001,56.67
20,2083,TEXRAIL,EQ,1698254,699952,41.22
20,2084,TFCILTD,EQ,75623,38622,51.07
20,2085,TFL,EQ,5724,2559,44.71
20,2086,THANGAMAYL,EQ,15368,8542,55.58
20,2087,THEJO,SM,1650,1350,81.82
20,2088,THEMISMED,EQ,2004,1077,53.74
20,2089,THERMAX,EQ,22065,11924,54.04
20,2090,THOMASCOOK,EQ,174742,91921,52.60
20,2091,THYROCARE,EQ,77169,31426,40.72
20,2092,TI,EQ,983313,400678,40.75
20,2093,TIDEWATER,EQ,34456,21048,61.09
20,2094,TIIL,EQ,25805,11958,46.34
20,2095,TIINDIA,EQ,217784,110114,50.56
20,2096,TIJARIA,EQ,10944,10688,97.66
20,2097,TIMESCAN,SM,16000,16000,100.00
20,2098,TIMESGTY,EQ,1280,804,62.81
20,2099,TIMETECHNO,EQ,4839196,1997474,41.28
20,2100,TIMKEN,EQ,192487,179483,93.24
20,2101,TINPLATE,EQ,124091,74308,59.88
20,2102,TIPSFILMS,EQ,11360,7126,62.73
20,2103,TIPSINDLTD,EQ,52637,36677,69.68
20,2104,TIRUMALCHM,EQ,205185,114890,55.99
20,2105,TIRUPATIFL,EQ,309651,222127,71.73
20,2106,TITAN,EQ,1107678,556153,50.21
20,2107,TMB,EQ,52521,40191,76.52
20,2108,TNIDETF,EQ,24475,15772,64.44
20,2109,TNPETRO,EQ,86729,53703,61.92
20,2110,TNPL,EQ,374573,230268,61.47
20,2111,TOKYOPLAST,EQ,8419,3770,44.78
20,2112,TORNTPHARM,EQ,160320,96708,60.32
20,2113,TORNTPOWER,EQ,141289,56547,40.02
20,2114,TOTAL,EQ,66064,29400,44.50
20,2115,TOUCHWOOD,EQ,1755,1217,69.34
20,2116,TPLPLASTEH,EQ,382525,228842,59.82
20,2117,TRACXN,EQ,310404,158712,51.13
20,2118,TREEHOUSE,EQ,12114,8828,72.87
20,2119,TREJHARA,EQ,364484,191198,52.46
20,2120,TRENT,EQ,347260,206418,59.44
20,2121,TRF,EQ,32246,20353,63.12
20,2122,TRIDENT,EQ,6191235,2487205,40.17
20,2123,TRIGYN,EQ,518625,270024,52.07
20,2124,TRIL,EQ,1824791,890728,48.81
20,2125,TRITURBINE,EQ,617795,318991,51.63
20,2126,TRIVENI,EQ,597781,332592,55.64
20,2127,TTKHLTCARE,EQ,12899,7482,58.00
20,2128,TTKPRESTIG,EQ,95280,60457,63.45
20,2129,TTL,EQ,12339,8609,69.77
20,2130,TTML,EQ,1153321,720490,62.47
20,2131,TV18BRDCST,EQ,14505157,5133077,35.39
20,2132,TVSELECT,EQ,80268,29797,37.12
20,2133,TVSMOTOR,EQ,875198,465055,53.14
20,2134,TVSSRICHAK,EQ,4078,2153,52.80
20,2135,TVTODAY,EQ,89175,50569,56.71
20,2136,TVVISION,EQ,2,2,100.00
20,2137,TWL,EQ,775494,348038,44.88
20,2138,UBL,EQ,253187,185018,73.08
20,2139,UCALFUEL,EQ,92526,39196,42.36
20,2140,UCOBANK,EQ,4295122,1536791,35.78
20,2141,UDAICEMENT,EQ,98344,80814,82.17
20,2142,UFLEX,EQ,134593,55533,41.26
20,2143,UFO,EQ,31398,22306,71.04
20,2144,UGARSUGAR,EQ,558013,234017,41.94
20,2145,UGROCAP,EQ,2113221,869088,41.13
20,2146,UGROCAP,N1,300,300,100.00
20,2147,UGROCAP,N4,3178,3087,97.14
20,2148,UGROCAP,N5,42,42,100.00
20,2149,UJJIVAN,EQ,433431,244989,56.52
20,2150,UJJIVANSFB,EQ,11410668,5299765,46.45
20,2151,ULTRACEMCO,EQ,210769,112995,53.61
20,2152,UMA,SM,32000,32000,100.00
20,2153,UMAEXPORTS,EQ,66093,41803,63.25
20,2154,UMANGDAIRY,EQ,5025,3281,65.29
20,2155,UMESLTD,EQ,18140,18109,99.83
20,2156,UNICHEMLAB,EQ,115625,82243,71.13
20,2157,UNIDT,EQ,21229,9928,46.77
