Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,05062023,1122846937,0002319
Trade Date <05-JUN-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1,182D100823,TB,7300,7300,100.00
20,2,182D161123,TB,1000,1000,100.00
20,3,182D220623,TB,2000,1000,50.00
20,4,182D231123,TB,5000,5000,100.00
20,5,182D261023,TB,1700,1700,100.00
20,6,182D290623,TB,1000,1000,100.00
20,7,182D290923,TB,1300,1300,100.00
20,8,182D310823,TB,1000,1000,100.00
20,9,20MICRONS,EQ,162168,99586,61.41
20,10,21STCENMGM,EQ,7624,5280,69.25
20,11,360ONE,EQ,2471395,2323212,94.00
20,12,364D021123,TB,5000,5000,100.00
20,13,364D090524,TB,1000,1000,100.00
20,14,364D110124,TB,100,100,100.00
20,15,364D130723,TB,31800,31800,100.00
20,16,364D140324,TB,100,100,100.00
20,17,364D161123,TB,500,500,100.00
20,18,364D220324,TB,3100,3100,100.00
20,19,364D240823,TB,100,100,100.00
20,20,364D270723,TB,700,500,71.43
20,21,364D290224,TB,100,100,100.00
20,22,364D290623,TB,59900,59900,100.00
20,23,3IINFOLTD,EQ,321291,197549,61.49
20,24,3MINDIA,EQ,6486,2446,37.71
20,25,3PLAND,EQ,5841,3768,64.51
20,26,456GS2023,GS,200,200,100.00
20,27,5PAISA,EQ,208324,74399,35.71
20,28,601GS2028,GS,1,1,100.00
20,29,618GS2024,GS,100,100,100.00
20,30,622GS2035,GS,500,500,100.00
20,31,63MOONS,EQ,138505,95718,69.11
20,32,654GS2032,GS,31,31,100.00
20,33,667GS2035,GS,46,46,100.00
20,34,667GS2050,GS,53,53,100.00
20,35,669GS2024,GS,2921,2620,89.70
20,36,676GS2061,GS,2714,2714,100.00
20,37,68GS2060,GS,100,100,100.00
20,38,695GS2061,GS,592,592,100.00
20,39,697GS2026,GS,100000,100000,100.00
20,40,699GS2026,GS,21000,10700,50.95
20,41,699GS2051,GS,57,57,100.00
20,42,706GS2028,GS,20000,20000,100.00
20,43,710GS2029,GS,69703,64699,92.82
20,44,716GS2050,GS,874,874,100.00
20,45,726GS2032,GS,26708,26708,100.00
20,46,726GS2033,GS,1560,1560,100.00
20,47,738GS2027,GS,16211,16211,100.00
20,48,741GS2036,GS,51014,51014,100.00
20,49,74GS2062,GS,5298,4365,82.39
20,50,754GS2036,GS,504413,502095,99.54
20,51,795GS2032,GS,1000,1000,100.00
20,52,824GS2033,GS,1918,1918,100.00
20,53,828GS2032,GS,1761,1761,100.00
20,54,82GS2025,GS,2,0,0.00
20,55,883GS2041,GS,2091,2091,100.00
20,56,897GS2030,GS,100,100,100.00
20,57,91D060723,TB,300,300,100.00
20,58,91D150623,TB,13000,12000,92.31
20,59,91D230623,TB,26600,23300,87.59
20,60,91D270723,TB,28500,28500,100.00
20,61,92GS2030,GS,2857,2857,100.00
20,62,A2ZINFRA,EQ,1418529,1086550,76.60
20,63,AAATECH,EQ,9898,6605,66.73
20,64,AAKASH,EQ,258598,202494,78.30
20,65,AAREYDRUGS,EQ,66071,33946,51.38
20,66,AARON,EQ,21922,13783,62.87
20,67,AARTIDRUGS,EQ,392625,142744,36.36
20,68,AARTIIND,EQ,887687,511663,57.64
20,69,AARTIPHARM,EQ,111200,70094,63.03
20,70,AARTIPP,E1,38,38,100.00
20,71,AARTISURF,EQ,10518,6274,59.65
20,72,AARVEEDEN,EQ,10484,6768,64.56
20,73,AARVI,EQ,13707,8690,63.40
20,74,AAVAS,EQ,425208,228786,53.81
20,75,ABAN,EQ,171925,94297,54.85
20,76,ABB,EQ,316713,154716,48.85
20,77,ABBOTINDIA,EQ,3841,1686,43.89
20,78,ABCAPITAL,EQ,4106204,1121026,27.30
20,79,ABFRL,EQ,4322957,1478149,34.19
20,80,ABMINTLLTD,EQ,743,491,66.08
20,81,ABSLAMC,EQ,78541,48942,62.31
20,82,ABSLBANETF,EQ,9020,5410,59.98
20,83,ABSLLIQUID,EQ,298,278,93.29
20,84,ABSLNN50ET,EQ,3292,3206,97.39
20,85,ACC,EQ,539080,275470,51.10
20,86,ACCELYA,EQ,33416,20418,61.10
20,87,ACCURACY,EQ,572794,477814,83.42
20,88,ACE,EQ,598254,268492,44.88
20,89,ACI,EQ,251479,139880,55.62
20,90,ACL,EQ,298848,197045,65.93
20,91,ADANIENT,EQ,2956768,764332,25.85
20,92,ADANIGREEN,EQ,3596959,2028055,56.38
20,93,ADANIPORTS,EQ,5166097,2389383,46.25
20,94,ADANIPOWER,EQ,5985089,2747149,45.90
20,95,ADANITRANS,EQ,6191271,1712994,27.67
20,96,ADFFOODS,EQ,13602,6551,48.16
20,97,ADORWELD,EQ,52770,36155,68.51
20,98,ADROITINFO,EQ,287898,116996,40.64
20,99,ADSL,EQ,206730,105943,51.25
20,100,ADVANIHOTR,EQ,41053,22866,55.70
20,101,ADVENZYMES,EQ,229956,190598,82.88
20,102,AEGISCHEM,EQ,1726373,761183,44.09
20,103,AETHER,EQ,32611,18184,55.76
20,104,AFFLE,EQ,327904,160134,48.84
20,105,AGARIND,EQ,31914,18710,58.63
20,106,AGARWALFT,SM,15000,12000,80.00
20,107,AGI,EQ,168493,66358,39.38
20,108,AGNI,SM,30000,30000,100.00
20,109,AGRITECH,EQ,8819,5063,57.41
20,110,AGROPHOS,EQ,55936,29675,53.05
20,111,AGSTRA,EQ,1222337,653494,53.46
20,112,AGUL,SM,2000,2000,100.00
20,113,AHL,EQ,1051064,69054,6.57
20,114,AHLADA,EQ,29338,17943,61.16
20,115,AHLEAST,EQ,4195,2946,70.23
20,116,AHLUCONT,EQ,96798,61860,63.91
20,117,AIAENG,EQ,180695,93137,51.54
20,118,AIRAN,EQ,177370,117019,65.97
20,119,AIROLAM,EQ,25740,14705,57.13
20,120,AIRTELPP,E1,179274,133108,74.25
20,121,AISL,SM,10800,9600,88.89
20,122,AJANTPHARM,EQ,112119,46511,41.48
20,123,AJMERA,EQ,45448,18293,40.25
20,124,AJOONI,EQ,725305,527753,72.76
20,125,AKASH,EQ,35127,17178,48.90
20,126,AKG,EQ,41240,3382,8.20
20,127,AKSHAR,EQ,74358,67598,90.91
20,128,AKSHARCHEM,EQ,5843,2673,45.75
20,129,AKSHOPTFBR,EQ,223820,182997,81.76
20,130,AKZOINDIA,EQ,17804,10931,61.40
20,131,ALANKIT,EQ,203687,142547,69.98
20,132,ALBERTDAVD,EQ,3642,2671,73.34
20,133,ALEMBICLTD,EQ,132548,76243,57.52
20,134,ALICON,EQ,17911,10651,59.47
20,135,ALKALI,EQ,18311,12541,68.49
20,136,ALKEM,EQ,177877,128957,72.50
20,137,ALKYLAMINE,EQ,18564,8711,46.92
20,138,ALLCARGO,EQ,214372,104456,48.73
20,139,ALLETEC,SM,20800,16000,76.92
20,140,ALLSEC,EQ,6604,4344,65.78
20,141,ALMONDZ,EQ,206536,119960,58.08
20,142,ALOKINDS,EQ,7121425,2303805,32.35
20,143,ALPA,EQ,34663,20952,60.44
20,144,ALPHAGEO,EQ,4654,2936,63.09
20,145,AMARAJABAT,EQ,394153,202457,51.37
20,146,AMBANIORG,SM,4000,4000,100.00
20,147,AMBER,EQ,109162,58109,53.23
20,148,AMBICAAGAR,EQ,80660,55768,69.14
20,149,AMBIKCO,EQ,25649,11055,43.10
20,150,AMBUJACEM,EQ,3391422,1817331,53.59
20,151,AMDIND,EQ,147597,63379,42.94
20,152,AMEYA,SM,8000,8000,100.00
20,153,AMIABLE,SM,1600,1600,100.00
20,154,AMIORG,EQ,54296,25291,46.58
20,155,AMJLAND,EQ,51408,33849,65.84
20,156,AMRUTANJAN,EQ,68332,37757,55.26
20,157,ANANDRATHI,EQ,19660,12538,63.77
20,158,ANANTRAJ,EQ,1474730,1009317,68.44
20,159,ANDHRAPAP,EQ,52533,31249,59.48
20,160,ANDHRSUGAR,EQ,597219,369311,61.84
20,161,ANDREWYU,EQ,825072,498010,60.36
20,162,ANGELONE,EQ,859795,352327,40.98
20,163,ANIKINDS,EQ,102515,49829,48.61
20,164,ANLON,SM,91200,69600,76.32
20,165,ANMOL,EQ,499475,178490,35.74
20,166,ANNAPURNA,SM,18000,16000,88.89
20,167,ANTGRAPHIC,EQ,477693,364586,76.32
20,168,ANUP,EQ,51093,22685,44.40
20,169,ANURAS,EQ,205441,84678,41.22
20,170,APARINDS,EQ,93359,52206,55.92
20,171,APCL,EQ,141427,68574,48.49
20,172,APCOTEXIND,EQ,99472,45885,46.13
20,173,APEX,EQ,857496,290210,33.84
20,174,APLAPOLLO,EQ,819644,533907,65.14
20,175,APLLTD,EQ,33975,21165,62.30
20,176,APOLLO,EQ,825232,568996,68.95
20,177,APOLLOHOSP,EQ,698352,330038,47.26
20,178,APOLLOPIPE,EQ,226199,113720,50.27
20,179,APOLLOTYRE,EQ,842797,276260,32.78
20,180,APOLSINHOT,EQ,6108,4070,66.63
20,181,APTECHT,EQ,825731,367632,44.52
20,182,APTUS,EQ,174814,84992,48.62
20,183,ARCHIDPLY,EQ,55715,33631,60.36
20,184,ARCHIES,EQ,639514,332960,52.06
20,185,ARENTERP,EQ,17889,9400,52.55
20,186,ARHAM,SM,30000,21000,70.00
20,187,ARIES,EQ,95138,46272,48.64
20,188,ARIHANTACA,SM,8000,8000,100.00
20,189,ARIHANTCAP,EQ,51450,31050,60.35
20,190,ARIHANTSUP,EQ,164798,62200,37.74
20,191,ARISTO,SM,3200,3200,100.00
20,192,ARMANFIN,EQ,82238,40512,49.26
20,193,AROGRANITE,EQ,11272,8452,74.98
20,194,ARROWGREEN,EQ,25229,22535,89.32
20,195,ARSHIYA,EQ,941283,684729,72.74
20,196,ARTEMISMED,EQ,124004,89801,72.42
20,197,ARTNIRMAN,EQ,8984,7259,80.80
20,198,ARVEE,EQ,1349,961,71.24
20,199,ARVIND,EQ,1687234,886084,52.52
20,200,ARVINDFASN,EQ,493653,274483,55.60
20,201,ARVSMART,EQ,64993,32313,49.72
20,202,ASAHIINDIA,EQ,106214,67624,63.67
20,203,ASAHISONG,EQ,38523,31062,80.63
20,204,ASAL,EQ,20582,11461,55.68
20,205,ASALCBR,EQ,39856,23353,58.59
20,206,ASHAPURMIN,EQ,397380,223077,56.14
20,207,ASHIANA,EQ,272548,130655,47.94
20,208,ASHIMASYN,EQ,122542,103066,84.11
20,209,ASHOKA,EQ,1902200,926655,48.71
20,210,ASHOKLEY,EQ,9952669,4482185,45.04
20,211,ASIANENE,EQ,379905,313396,82.49
20,212,ASIANHOTNR,EQ,2259,2059,91.15
20,213,ASIANPAINT,EQ,492565,237131,48.14
20,214,ASIANTILES,EQ,830150,449931,54.20
20,215,ASPINWALL,EQ,3818,2573,67.39
20,216,ASTEC,EQ,7931,4174,52.63
20,217,ASTERDM,EQ,494061,304144,61.56
20,218,ASTRAL,EQ,612285,340649,55.64
20,219,ASTRAMICRO,EQ,945863,537341,56.81
20,220,ASTRAZEN,EQ,6708,4257,63.46
20,221,ASTRON,EQ,18464,9543,51.68
20,222,ATALREAL,EQ,152579,40503,26.55
20,223,ATFL,EQ,1947,1258,64.61
20,224,ATGL,EQ,3119786,1079193,34.59
20,225,ATLANTA,EQ,25368,17405,68.61
20,226,ATUL,EQ,15566,5781,37.14
20,227,ATULAUTO,EQ,151444,68821,45.44
20,228,AUBANK,EQ,2901296,1833257,63.19
20,229,AURDIS,SM,2000,2000,100.00
20,230,AUROIMPEX,ST,496000,451200,90.97
20,231,AUROPHARMA,EQ,1148661,467025,40.66
20,232,AURUM,EQ,274598,150490,54.80
20,233,AURUMPP,E1,78801,66387,84.25
20,234,AUSOMENT,EQ,85016,31676,37.26
20,235,AUTOAXLES,EQ,58270,40043,68.72
20,236,AUTOBEES,EQ,84952,55324,65.12
20,237,AUTOIND,EQ,211980,155146,73.19
20,238,AVADHSUGAR,EQ,37418,13668,36.53
20,239,AVALON,EQ,188928,131161,69.42
20,240,AVANTIFEED,EQ,312116,179477,57.50
20,241,AVG,EQ,92260,80971,87.76
20,242,AVONMORE,EQ,38338,28673,74.79
20,243,AVROIND,EQ,76080,55252,72.62
20,244,AVTNPL,EQ,173268,98662,56.94
20,245,AWHCL,EQ,127941,99425,77.71
20,246,AWL,EQ,1707574,812048,47.56
20,247,AXISBANK,EQ,14520005,7724459,53.20
20,248,AXISBNKETF,EQ,1982,1770,89.30
20,249,AXISBPSETF,EQ,28591,24936,87.22
20,250,AXISCADES,EQ,169391,94153,55.58
20,251,AXISCETF,EQ,1677,1660,98.99
20,252,AXISGOLD,EQ,326323,289600,88.75
20,253,AXISHCETF,EQ,9657,7899,81.80
20,254,AXISILVER,EQ,27168,17399,64.04
20,255,AXISNIFTY,EQ,6010,3858,64.19
20,256,AXISTECETF,EQ,3055,1994,65.27
20,257,AXITA,EQ,349667,349167,99.86
20,258,AXSENSEX,EQ,10991,10530,95.81
20,259,AYMSYNTEX,EQ,28572,16311,57.09
20,260,BAGFILMS,EQ,53410,45580,85.34
20,261,BAHETI,SM,21000,19500,92.86
20,262,BAIDFIN,EQ,97079,4122,4.25
20,263,BAJAJ-AUTO,EQ,234925,116177,49.45
20,264,BAJAJCON,EQ,428167,217196,50.73
20,265,BAJAJELEC,EQ,39914,18725,46.91
20,266,BAJAJFINSV,EQ,829929,334193,40.27
20,267,BAJAJHCARE,EQ,43351,29024,66.95
20,268,BAJAJHIND,EQ,11940310,4690778,39.29
20,269,BAJAJHLDNG,EQ,26562,9134,34.39
20,270,BAJFINANCE,EQ,577162,241075,41.77
20,271,BALAJITELE,EQ,132984,88697,66.70
20,272,BALAMINES,EQ,51345,25877,50.40
20,273,BALAXI,EQ,8874,5138,57.90
20,274,BALKRISHNA,EQ,13109,11012,84.00
20,275,BALKRISIND,EQ,195366,98251,50.29
20,276,BALMLAWRIE,EQ,2601467,1471458,56.56
20,277,BALPHARMA,EQ,42210,27995,66.32
20,278,BALRAMCHIN,EQ,551728,183227,33.21
20,279,BANARBEADS,EQ,30217,16590,54.90
20,280,BANARISUG,EQ,1175,829,70.55
20,281,BANCOINDIA,EQ,1761655,689989,39.17
20,282,BANDHANBNK,EQ,3345549,1144915,34.22
20,283,BANG,EQ,15574,7112,45.67
20,284,BANKA,EQ,9646,4796,49.72
20,285,BANKBARODA,EQ,6213398,2130349,34.29
20,286,BANKBEES,EQ,280291,157019,56.02
20,287,BANKINDIA,EQ,3887735,1943144,49.98
20,288,BANSWRAS,EQ,832684,358366,43.04
20,289,BARBEQUE,EQ,115789,44673,38.58
20,290,BASF,EQ,20161,11406,56.57
20,291,BASML,EQ,62311,37748,60.58
20,292,BATAINDIA,EQ,110174,46602,42.30
20,293,BAYERCROP,EQ,18376,9743,53.02
20,294,BBETF0432,EQ,1420,831,58.52
20,295,BBL,EQ,30360,12912,42.53
20,296,BBOX,EQ,39961,24761,61.96
20,297,BBTC,EQ,26998,14459,53.56
20,298,BBTCL,EQ,3838,2820,73.48
20,299,BCG,EQ,103171069,35939878,34.84
20,300,BCLIND,EQ,73067,42644,58.36
20,301,BCONCEPTS,EQ,90796,45604,50.23
20,302,BDL,EQ,1019748,273718,26.84
20,303,BEARDSELL,EQ,1310818,595880,45.46
20,304,BECTORFOOD,EQ,153237,90721,59.20
20,305,BEDMUTHA,EQ,43372,24928,57.47
20,306,BEL,EQ,35214281,15647669,44.44
20,307,BEML,EQ,211743,90600,42.79
20,308,BEPL,EQ,1873664,884766,47.22
20,309,BERGEPAINT,EQ,509474,134902,26.48
20,310,BESTAGRO,EQ,152380,61702,40.49
20,311,BETA,SM,4200,3400,80.95
20,312,BEWLTD,SM,1500,1250,83.33
20,313,BFINVEST,EQ,18549,11076,59.71
20,314,BFUTILITIE,EQ,111826,55921,50.01
20,315,BGRENERGY,EQ,398648,206066,51.69
20,316,BHAGCHEM,EQ,2867,1770,61.74
20,317,BHAGERIA,EQ,13330,10080,75.62
20,318,BHAGYANGR,EQ,10230,7493,73.25
20,319,BHANDARI,EQ,218669,161430,73.82
20,320,BHARATFORG,EQ,1708483,785717,45.99
20,321,BHARATGEAR,EQ,107863,56935,52.78
20,322,BHARATRAS,EQ,807,557,69.02
20,323,BHARATWIRE,EQ,550935,244666,44.41
20,324,BHARTIARTL,EQ,5298053,4052529,76.49
20,325,BHEL,EQ,27799817,8945048,32.18
20,326,BIGBLOC,EQ,124588,56251,45.15
20,327,BIKAJI,EQ,247742,142704,57.60
20,328,BIL,EQ,23225,10636,45.80
20,329,BINANIIND,EQ,22211,12725,57.29
20,330,BIOCON,EQ,2965611,1174460,39.60
20,331,BIOFILCHEM,EQ,15407,10549,68.47
20,332,BIRET,RR,55877,48402,86.62
20,333,BIRLACABLE,EQ,1009589,301973,29.91
20,334,BIRLACORPN,EQ,295064,151111,51.21
20,335,BIRLAMONEY,EQ,51977,30681,59.03
20,336,BLAL,EQ,89727,53027,59.10
20,337,BLBLIMITED,EQ,230627,195353,84.71
20,338,BLISSGVS,EQ,72668,49042,67.49
20,339,BLKASHYAP,EQ,269617,213464,79.17
20,340,BLS,EQ,2854711,986516,34.56
20,341,BLUEDART,EQ,6569,3420,52.06
20,342,BLUESTARCO,EQ,60067,39291,65.41
20,343,BMETRICS,SM,7200,6800,94.44
20,344,BODALCHEM,EQ,282909,133600,47.22
20,345,BOHRAIND,EQ,650,611,94.00
20,346,BOMDYEING,EQ,1446326,835433,57.76
20,347,BOROLTD,EQ,101734,30533,30.01
20,348,BORORENEW,EQ,228524,80722,35.32
20,349,BOSCHLTD,EQ,20032,8536,42.61
20,350,BPCL,EQ,2929068,1317069,44.97
20,351,BPL,EQ,446776,243159,54.43
20,352,BRIGADE,EQ,107321,58883,54.87
20,353,BRIGHT,SM,432000,336000,77.78
20,354,BRITANNIA,EQ,349558,247511,70.81
20,355,BRITANNIA,N3,4802,3730,77.68
20,356,BRNL,EQ,26518,20888,78.77
20,357,BROOKS,EQ,22656,15939,70.35
20,358,BSE,EQ,826948,380354,45.99
20,359,BSL,EQ,13367,10005,74.85
20,360,BSLGOLDETF,EQ,211737,160644,75.87
20,361,BSLNIFTY,EQ,56014,37794,67.47
20,362,BSLSENETFG,EQ,573,416,72.60
20,363,BSOFT,EQ,1932526,789087,40.83
20,364,BTML,EQ,13610,9106,66.91
20,365,BURNPUR,EQ,99235,65001,65.50
20,366,BUTTERFLY,EQ,10021,5612,56.00
20,367,BVCL,EQ,52029,30690,58.99
20,368,BYKE,EQ,50437,31980,63.41
20,369,CADSYS,SM,6000,6000,100.00
20,370,CAMLINFINE,EQ,370668,227876,61.48
20,371,CAMPUS,EQ,606851,311698,51.36
20,372,CAMS,EQ,46912,28476,60.70
20,373,CANBK,EQ,4397874,1677871,38.15
20,374,CANFINHOME,EQ,496947,153822,30.95
20,375,CANTABIL,EQ,20480,7162,34.97
20,376,CAPACITE,EQ,3639991,1134292,31.16
20,377,CAPLIPOINT,EQ,65450,36015,55.03
20,378,CAPTRUST,EQ,6296,4165,66.15
20,379,CARBORUNIV,EQ,161438,128537,79.62
20,380,CAREERP,EQ,119198,55807,46.82
20,381,CARERATING,EQ,272547,167488,61.45
20,382,CARTRADE,EQ,1883248,244515,12.98
20,383,CARYSIL,EQ,59036,35381,59.93
20,384,CASTROLIND,EQ,602261,369400,61.34
20,385,CCHHL,EQ,127505,114419,89.74
20,386,CCL,EQ,144865,67015,46.26
20,387,CDSL,EQ,504295,268529,53.25
20,388,CEATLTD,EQ,131453,56085,42.67
20,389,CELEBRITY,EQ,433760,300058,69.18
20,390,CENTENKA,EQ,35008,24449,69.84
20,391,CENTEXT,EQ,519229,359619,69.26
20,392,CENTRALBK,EQ,3528438,1380753,39.13
20,393,CENTRUM,EQ,69454,45850,66.01
20,394,CENTUM,EQ,48089,25658,53.36
20,395,CENTURYPLY,EQ,58555,34748,59.34
20,396,CENTURYTEX,EQ,57229,24261,42.39
20,397,CERA,EQ,6058,3100,51.17
20,398,CEREBRAINT,EQ,306949,252089,82.13
20,399,CESC,EQ,2765689,1668722,60.34
20,400,CGCL,EQ,188076,32905,17.50
20,401,CGPOWER,EQ,3094541,2618209,84.61
20,402,CHALET,EQ,102663,45048,43.88
20,403,CHAMBLFERT,EQ,955051,455064,47.65
20,404,CHEMBOND,EQ,161381,77483,48.01
20,405,CHEMCON,EQ,59256,36799,62.10
20,406,CHEMFAB,EQ,37616,22342,59.39
20,407,CHEMPLASTS,EQ,127726,53147,41.61
20,408,CHENNPETRO,EQ,811913,259694,31.99
20,409,CHEVIOT,EQ,2729,1879,68.85
20,410,CHOICEIN,EQ,912896,103134,11.30
20,411,CHOLAFIN,EQ,1064602,581227,54.60
20,412,CHOLAFIN,N2,108,108,100.00
20,413,CHOLAFIN,N4,100,100,100.00
20,414,CHOLAHLDNG,EQ,50556,30726,60.78
20,415,CIGNITITEC,EQ,145478,77925,53.56
20,416,CINELINE,EQ,51102,30869,60.41
20,417,CINEVISTA,EQ,55232,46622,84.41
20,418,CIPLA,EQ,1469770,946304,64.38
20,419,CLEAN,EQ,111659,71804,64.31
20,420,CLEDUCATE,EQ,181625,123889,68.21
