Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,30052023,954498727,0002293
Trade Date <30-MAY-2023>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1628,PSUBNKBEES,EQ,1566716,1319680,84.23
20,1629,PTC,EQ,2218141,1226094,55.28
20,1630,PTL,EQ,47067,33135,70.40
20,1631,PULZ,SM,74000,72000,97.30
20,1632,PUNJABCHEM,EQ,5147,3799,73.81
20,1633,PURVA,EQ,545353,206815,37.92
20,1634,PVP,EQ,190300,112555,59.15
20,1635,PVRINOX,EQ,378678,230708,60.92
20,1636,QFIL,SM,24000,18000,75.00
20,1637,QGOLDHALF,EQ,17497,11400,65.15
20,1638,QMSMEDI,SM,12000,12000,100.00
20,1639,QNIFTY,EQ,221,149,67.42
20,1640,QUADPRO,SM,12000,12000,100.00
20,1641,QUESS,EQ,594354,224428,37.76
20,1642,QUICKHEAL,EQ,34168,20145,58.96
20,1643,QUICKTOUCH,SM,198000,100000,50.51
20,1644,RACE,EQ,11249,6155,54.72
20,1645,RADHIKAJWE,EQ,180065,109071,60.57
20,1646,RADIANTCMS,EQ,108003,67319,62.33
20,1647,RADICO,EQ,151276,77852,51.46
20,1648,RADIOCITY,EQ,217857,160414,73.63
20,1649,RADIOCITY,P1,84599,84599,100.00
20,1650,RAILTEL,EQ,974460,457672,46.97
20,1651,RAIN,EQ,901127,334154,37.08
20,1652,RAINBOW,EQ,123592,53495,43.28
20,1653,RAJESHEXPO,EQ,476000,123903,26.03
20,1654,RAJMET,EQ,126537,94066,74.34
20,1655,RAJRATAN,EQ,22201,14964,67.40
20,1656,RAJSREESUG,EQ,65308,35045,53.66
20,1657,RAJTV,EQ,1500,625,41.67
20,1658,RALLIS,EQ,177916,102548,57.64
20,1659,RAMANEWS,EQ,7102,5075,71.46
20,1660,RAMAPHO,EQ,30470,22924,75.23
20,1661,RAMASTEEL,EQ,8225501,3089792,37.56
20,1662,RAMCOCEM,EQ,1164477,243450,20.91
20,1663,RAMCOIND,EQ,112161,66217,59.04
20,1664,RAMCOSYS,EQ,30705,16789,54.68
20,1665,RAMKY,EQ,198580,121448,61.16
20,1666,RAMRAT,EQ,364000,187055,51.39
20,1667,RANASUG,EQ,543871,291466,53.59
20,1668,RANEHOLDIN,EQ,6889,4737,68.76
20,1669,RATEGAIN,EQ,295078,161451,54.71
20,1670,RATNAMANI,EQ,7374,3696,50.12
20,1671,RAYMOND,EQ,47770,17021,35.63
20,1672,RBA,EQ,898835,240039,26.71
20,1673,RBL,EQ,6696,3964,59.20
20,1674,RBLBANK,EQ,23319418,6157788,26.41
20,1675,RBMINFRA,SM,15000,9000,60.00
20,1676,RCF,EQ,1669098,855732,51.27
20,1677,RECLTD,EQ,15899557,6907355,43.44
20,1678,RECLTD,N8,444,344,77.48
20,1679,RECLTD,N9,160,130,81.25
20,1680,RECLTD,NF,20,20,100.00
20,1681,RECLTD,NG,30,30,100.00
20,1682,RECLTD,NH,186,186,100.00
20,1683,RECLTD,NI,300,300,100.00
20,1684,REDINGTON,EQ,924833,543963,58.82
20,1685,REFEX,EQ,649276,233181,35.91
20,1686,RELAXO,EQ,135889,64648,47.57
20,1687,RELCHEMQ,EQ,3152,1822,57.80
20,1688,RELIANCE,EQ,5234564,2645328,50.54
20,1689,RELIGARE,EQ,487045,311245,63.90
20,1690,RELINFRA,EQ,1077704,423197,39.27
20,1691,REMSONSIND,EQ,2661,2056,77.26
20,1692,REMUS,ST,5600,5600,100.00
20,1693,RENUKA,EQ,3338129,1498464,44.89
20,1694,REPCOHOME,EQ,4208762,1067788,25.37
20,1695,REPL,EQ,8751,6976,79.72
20,1696,REPRO,EQ,17628,10047,56.99
20,1697,RESPONIND,EQ,69527,20421,29.37
20,1698,REVATHI,EQ,7995,5584,69.84
20,1699,REXPIPES,SM,20000,20000,100.00
20,1700,RGL,EQ,62539,5778,9.24
20,1701,RHFL,EQ,4326809,1998381,46.19
20,1702,RHIM,EQ,90638,43185,47.65
20,1703,RHL,EQ,19726,16656,84.44
20,1704,RICOAUTO,EQ,4032437,1404899,34.84
20,1705,RIIL,EQ,260749,57334,21.99
20,1706,RITCO,EQ,3649,2864,78.49
20,1707,RITES,EQ,195059,92852,47.60
20,1708,RITEZONE,SM,9600,9600,100.00
20,1709,RKEC,EQ,362987,219610,60.50
20,1710,RKFORGE,EQ,320827,155924,48.60
20,1711,RMDRIP,SM,4000,4000,100.00
20,1712,RML,EQ,59755,26329,44.06
20,1713,ROHLTD,EQ,140389,80361,57.24
20,1714,ROLEXRINGS,EQ,47715,17400,36.47
20,1715,ROLLT,EQ,122048,68627,56.23
20,1716,ROML,EQ,11102,9040,81.43
20,1717,ROSSARI,EQ,255109,77523,30.39
20,1718,ROSSELLIND,EQ,21665,11125,51.35
20,1719,ROTO,EQ,22276,9657,43.35
20,1720,ROUTE,EQ,193083,92303,47.80
20,1721,RPGLIFE,EQ,11433,7862,68.77
20,1722,RPOWER,EQ,109769357,19829039,18.06
20,1723,RPPINFRA,EQ,299785,179833,59.99
20,1724,RPPL,EQ,8874,5121,57.71
20,1725,RPSGVENT,EQ,13721,8511,62.03
20,1726,RSWM,EQ,128134,92701,72.35
20,1727,RSYSTEMS,EQ,441006,253492,57.48
20,1728,RTNINDIA,EQ,1072249,647823,60.42
20,1729,RTNPOWER,EQ,3681545,2338774,63.53
20,1730,RUBYMILLS,EQ,8343,5502,65.95
20,1731,RUCHIRA,EQ,274013,150999,55.11
20,1732,RUPA,EQ,182979,80488,43.99
20,1733,RUSHIL,EQ,114780,78926,68.76
20,1734,RUSTOMJEE,EQ,35300,24402,69.13
20,1735,RVHL,EQ,45820,25641,55.96
20,1736,RVNL,EQ,21325891,10718691,50.26
20,1737,SADBHAV,EQ,108742,67670,62.23
20,1738,SADBHIN,EQ,173105,98985,57.18
20,1739,SADHNANIQ,EQ,24260,9832,40.53
20,1740,SAFARI,EQ,4488,2928,65.24
20,1741,SAGARDEEP,EQ,7916,5386,68.04
20,1742,SAGCEM,EQ,141419,72165,51.03
20,1743,SAH,EQ,172914,79876,46.19
20,1744,SAHYADRI,EQ,9442,6288,66.60
20,1745,SAIL,EQ,11048903,5109645,46.25
20,1746,SAKAR,EQ,39922,22239,55.71
20,1747,SAKHTISUG,EQ,3980609,1893663,47.57
20,1748,SAKSOFT,EQ,352608,159372,45.20
20,1749,SAKUMA,EQ,167200,106053,63.43
20,1750,SALASAR,EQ,939979,392894,41.80
20,1751,SALONA,EQ,655,467,71.30
20,1752,SALSTEEL,EQ,179253,102078,56.95
20,1753,SALZERELEC,EQ,197027,86787,44.05
20,1754,SAMBHAAV,EQ,24333,9582,39.38
20,1755,SANDESH,EQ,1274,876,68.76
20,1756,SANDHAR,EQ,511498,278169,54.38
20,1757,SANGAMIND,EQ,8092,4811,59.45
20,1758,SANGHIIND,EQ,335335,195372,58.26
20,1759,SANGHVIMOV,EQ,175155,90777,51.83
20,1760,SANGINITA,EQ,18546,10062,54.25
20,1761,SANOFI,EQ,19390,10931,56.37
20,1762,SANSERA,EQ,137419,58478,42.55
20,1763,SAPPHIRE,EQ,200992,97277,48.40
20,1764,SARDAEN,EQ,39417,21731,55.13
20,1765,SAREGAMA,EQ,138114,97626,70.69
20,1766,SARLAPOLY,EQ,68127,48743,71.55
20,1767,SARVESHWAR,EQ,19629,11713,59.67
20,1768,SASKEN,EQ,4525,3106,68.64
20,1769,SASTASUNDR,EQ,14008,8544,60.99
20,1770,SATIA,EQ,165317,105785,63.99
20,1771,SATIN,EQ,620960,306883,49.42
20,1772,SATINDLTD,EQ,164840,91210,55.33
20,1773,SBC,EQ,1206856,386578,32.03
20,1774,SBCL,EQ,192220,25554,13.29
20,1775,SBGLP,EQ,16331,2337,14.31
20,1776,SBICARD,EQ,1753378,1035522,59.06
20,1777,SBIETFCON,EQ,4235,2632,62.15
20,1778,SBIETFIT,EQ,29809,19762,66.30
20,1779,SBIETFPB,EQ,8133,7286,89.59
20,1780,SBIETFQLTY,EQ,1211,684,56.48
20,1781,SBILIFE,EQ,745769,390117,52.31
20,1782,SBIN,EQ,15031640,4892995,32.55
20,1783,SCAPDVR,EQ,108632,73368,67.54
20,1784,SCHAEFFLER,EQ,68138,49477,72.61
20,1785,SCHAND,EQ,376599,155568,41.31
20,1786,SCHNEIDER,EQ,1783543,510889,28.64
20,1787,SCI,EQ,375690,204440,54.42
20,1788,SCPL,EQ,41586,9441,22.70
20,1789,SDBL,EQ,528570,256690,48.56
20,1790,SDL24BEES,EQ,46,35,76.09
20,1791,SDL26BEES,EQ,185452,185191,99.86
20,1792,SEAMECLTD,EQ,5719,2334,40.81
20,1793,SECURCRED,EQ,386102,351113,90.94
20,1794,SECURKLOUD,EQ,31162,18979,60.90
20,1795,SELAN,EQ,40802,29809,73.06
20,1796,SEPC,EQ,577693,577123,99.90
20,1797,SEPOWER,EQ,64003,42146,65.85
20,1798,SEQUENT,EQ,596350,248347,41.64
20,1799,SERVOTECH,EQ,129677,129677,100.00
20,1800,SESHAPAPER,EQ,57784,27435,47.48
20,1801,SETCO,EQ,41363,36479,88.19
20,1802,SETF10GILT,EQ,10847,5545,51.12
20,1803,SETFGOLD,EQ,215093,135031,62.78
20,1804,SETFNIF50,EQ,881536,858950,97.44
20,1805,SETFNIFBK,EQ,13075,10483,80.18
20,1806,SETFNN50,EQ,42715,28117,65.82
20,1807,SFL,EQ,10383,6033,58.10
20,1808,SGBAPR28I,GB,52,38,73.08
20,1809,SGBAUG24,GB,365,327,89.59
20,1810,SGBAUG27,GB,20,11,55.00
20,1811,SGBAUG28V,GB,933,859,92.07
20,1812,SGBAUG29V,GB,149,123,82.55
20,1813,SGBAUG30,GB,506,471,93.08
20,1814,SGBD29VIII,GB,96,95,98.96
20,1815,SGBDC27VII,GB,262,155,59.16
20,1816,SGBDE30III,GB,459,404,88.02
20,1817,SGBDEC2512,GB,4,4,100.00
20,1818,SGBFEB24,GB,44,38,86.36
20,1819,SGBFEB28IX,GB,6,6,100.00
20,1820,SGBFEB29XI,GB,102,87,85.29
20,1821,SGBJ28VIII,GB,35,35,100.00
20,1822,SGBJAN26,GB,38,38,100.00
20,1823,SGBJAN29IX,GB,403,172,42.68
20,1824,SGBJAN29X,GB,99,95,95.96
20,1825,SGBJAN30IX,GB,147,77,52.38
20,1826,SGBJU29III,GB,44,44,100.00
20,1827,SGBJUL25,GB,285,283,99.30
20,1828,SGBJUL27,GB,5,5,100.00
20,1829,SGBJUL28IV,GB,1085,1026,94.56
20,1830,SGBJUL29IV,GB,204,134,65.69
20,1831,SGBJUN27,GB,25,25,100.00
20,1832,SGBJUN28,GB,215,178,82.79
20,1833,SGBJUN29II,GB,229,229,100.00
20,1834,SGBJUN30,GB,54,47,87.04
20,1835,SGBMAR24,GB,19,13,68.42
20,1836,SGBMAR25,GB,67,42,62.69
20,1837,SGBMAR28X,GB,62,51,82.26
20,1838,SGBMAR30X,GB,83,52,62.65
20,1839,SGBMAR31IV,GB,306,242,79.08
20,1840,SGBMAY25,GB,202,156,77.23
20,1841,SGBMAY28,GB,360,241,66.94
20,1842,SGBMAY29I,GB,1760,1537,87.33
20,1843,SGBMR29XII,GB,209,196,93.78
20,1844,SGBN28VIII,GB,87,79,90.80
20,1845,SGBNOV23,GB,4,2,50.00
20,1846,SGBNOV24,GB,54,54,100.00
20,1847,SGBNOV258,GB,6,6,100.00
20,1848,SGBNV29VII,GB,501,487,97.21
20,1849,SGBOC28VII,GB,95,83,87.37
20,1850,SGBOCT25,GB,6,3,50.00
20,1851,SGBOCT26,GB,59,54,91.53
20,1852,SGBOCT27VI,GB,97,97,100.00
20,1853,SGBSEP24,GB,13,10,76.92
20,1854,SGBSEP27,GB,9,5,55.56
20,1855,SGBSEP28VI,GB,409,384,93.89
20,1856,SGBSEP29VI,GB,630,439,69.68
20,1857,SGIL,EQ,86899,47134,54.24
20,1858,SGL,EQ,27930,20659,73.97
20,1859,SHAHALLOYS,EQ,31753,19793,62.33
20,1860,SHAILY,EQ,4076,3366,82.58
20,1861,SHAKTIPUMP,EQ,111133,54758,49.27
20,1862,SHALBY,EQ,110005,49583,45.07
20,1863,SHALPAINTS,EQ,64723,41371,63.92
20,1864,SHANKARA,EQ,62532,26009,41.59
20,1865,SHANTI,EQ,14309,10157,70.98
20,1866,SHANTIGEAR,EQ,46998,30311,64.49
20,1867,SHARDACROP,EQ,88812,39610,44.60
20,1868,SHARDAMOTR,EQ,43865,21304,48.57
20,1869,SHAREINDIA,EQ,69956,26214,37.47
20,1870,SHAREINDIA,W1,3845,3745,97.40
20,1871,SHARIABEES,EQ,1916,1021,53.29
20,1872,SHEMAROO,EQ,15193,10367,68.24
20,1873,SHERA,SM,46000,38000,82.61
20,1874,SHIGAN,SM,81000,70500,87.04
20,1875,SHILPAMED,EQ,114245,56200,49.19
20,1876,SHIVALIK,EQ,40553,20407,50.32
20,1877,SHIVAMAUTO,EQ,269911,139481,51.68
20,1878,SHIVATEX,EQ,8577,7409,86.38
20,1879,SHK,EQ,53783,33649,62.56
20,1880,SHOPERSTOP,EQ,34722,14111,40.64
20,1881,SHRADHA,EQ,5091,3073,60.36
20,1882,SHREDIGCEM,EQ,710853,322967,45.43
20,1883,SHREECEM,EQ,54929,18840,34.30
20,1884,SHREEPUSHK,EQ,17525,11838,67.55
20,1885,SHREERAMA,EQ,183494,133897,72.97
20,1886,SHRENIK,EQ,1887290,1465451,77.65
20,1887,SHREYANIND,EQ,136527,70202,51.42
20,1888,SHREYAS,EQ,35723,22616,63.31
20,1889,SHRIPISTON,EQ,3483,2633,75.60
20,1890,SHRIRAMFIN,EQ,789757,560903,71.02
20,1891,SHRIRAMFIN,YI,1,1,100.00
20,1892,SHRIRAMFIN,YK,10,10,100.00
20,1893,SHRIRAMFIN,YL,25,25,100.00
20,1894,SHRIRAMFIN,YN,909,909,100.00
20,1895,SHRIRAMFIN,YR,196,196,100.00
20,1896,SHRIRAMFIN,YU,130,130,100.00
20,1897,SHRIRAMFIN,YV,8,4,50.00
20,1898,SHRIRAMFIN,YW,13,13,100.00
20,1899,SHRIRAMFIN,ZH,10,10,100.00
20,1900,SHRIRAMFIN,ZK,100,100,100.00
20,1901,SHRIRAMPPS,EQ,908170,477753,52.61
20,1902,SHUBHLAXMI,SM,44000,39000,88.64
20,1903,SHYAMCENT,EQ,228909,154014,67.28
20,1904,SHYAMMETL,EQ,61780,41849,67.74
20,1905,SHYAMTEL,EQ,163,163,100.00
20,1906,SIDDHIKA,SM,1000,1000,100.00
20,1907,SIEMENS,EQ,797193,389559,48.87
20,1908,SIGACHI,EQ,46350,24311,52.45
20,1909,SIGIND,EQ,54596,34650,63.47
20,1910,SIGMA,SM,750,750,100.00
20,1911,SIKKO,EQ,43151,22234,51.53
20,1912,SILGO,EQ,6185,3459,55.93
20,1913,SILINV,EQ,217,110,50.69
20,1914,SILLYMONKS,EQ,20715,13114,63.31
20,1915,SILVER,EQ,31822,20574,64.65
20,1916,SILVERBEES,EQ,977228,599112,61.31
20,1917,SILVERETF,EQ,20234,17227,85.14
20,1918,SILVERTUC,EQ,16488,5093,30.89
20,1919,SIMBHALS,EQ,382267,231100,60.46
20,1920,SIMPLEXINF,EQ,27887,15442,55.37
20,1921,SINTERCOM,EQ,5392,3605,66.86
20,1922,SIRCA,EQ,63009,40886,64.89
20,1923,SIS,EQ,31032,14832,47.80
20,1924,SITINET,EQ,3804484,3104057,81.59
20,1925,SIYSIL,EQ,56567,27787,49.12
20,1926,SJS,EQ,37739,17503,46.38
20,1927,SJVN,EQ,3277433,1393526,42.52
20,1928,SKFINDIA,EQ,14466,8224,56.85
20,1929,SKIPPER,EQ,221948,126214,56.87
20,1930,SKMEGGPROD,EQ,209201,138549,66.23
20,1931,SKP,SM,63000,40000,63.49
20,1932,SKYGOLD,EQ,204733,83928,40.99
20,1933,SMARTLINK,EQ,2607,1497,57.42
20,1934,SMCGLOBAL,EQ,12408,8061,64.97
20,1935,SMLISUZU,EQ,171346,46598,27.20
20,1936,SMLT,EQ,72006,55234,76.71
20,1937,SMSLIFE,EQ,5403,3290,60.89
20,1938,SMSPHARMA,EQ,57079,32835,57.53
20,1939,SNOWMAN,EQ,304815,133886,43.92
20,1940,SOBHA,EQ,4360556,857113,19.66
20,1941,SOFTTECH,EQ,43657,17074,39.11
20,1942,SOLARA,EQ,36204,15319,42.31
20,1943,SOLARINDS,EQ,66014,56202,85.14
20,1944,SOLEX,SM,4000,3200,80.00
20,1945,SOMANYCERA,EQ,19546,8990,45.99
20,1946,SOMATEX,EQ,62583,59814,95.58
20,1947,SOMICONVEY,EQ,9787,7240,73.98
20,1948,SONACOMS,EQ,4055275,2869309,70.75
20,1949,SONAMCLOCK,EQ,13984,8808,62.99
20,1950,SONATSOFTW,EQ,541206,117239,21.66
20,1951,SONUINFRA,SM,12000,12000,100.00
20,1952,SOTAC,SM,7200,6000,83.33
20,1953,SOTL,EQ,55412,36239,65.40
20,1954,SOUTHBANK,EQ,10779464,3760614,34.89
20,1955,SOUTHWEST,EQ,2466,1397,56.65
20,1956,SPAL,EQ,27933,17783,63.66
20,1957,SPANDANA,EQ,273907,152921,55.83
20,1958,SPARC,EQ,200494,80153,39.98
20,1959,SPCENET,EQ,1471398,1262201,85.78
20,1960,SPECIALITY,EQ,300280,115351,38.41
20,1961,SPECTRUM,SM,11000,11000,100.00
20,1962,SPENCERS,EQ,43732,24652,56.37
20,1963,SPIC,EQ,653859,343800,52.58
20,1964,SPLIL,EQ,20527,12647,61.61
20,1965,SPLPETRO,EQ,83680,43915,52.48
20,1966,SPORTKING,EQ,7722,5720,74.07
20,1967,SREEL,EQ,9632,6996,72.63
20,1968,SRF,EQ,285307,195113,68.39
20,1969,SRHHYPOLTD,EQ,16770,10725,63.95
20,1970,SRIRAM,ST,36000,24000,66.67
20,1971,SRIVASAVI,SM,45000,33000,73.33
20,1972,SRPL,EQ,384782,318219,82.70
20,1973,SSWL,EQ,105285,65087,61.82
20,1974,STAR,EQ,423477,234504,55.38
20,1975,STARCEMENT,EQ,407282,165842,40.72
20,1976,STARHEALTH,EQ,647620,482335,74.48
20,1977,STARPAPER,EQ,142711,80913,56.70
20,1978,STARTECK,EQ,40168,7642,19.03
20,1979,STCINDIA,EQ,21870,9778,44.71
20,1980,STEELCAS,EQ,22935,12088,52.71
20,1981,STEELCITY,EQ,62459,54542,87.32
20,1982,STEELXIND,EQ,3131895,1599650,51.08
20,1983,STEL,EQ,13988,11406,81.54
20,1984,STERTOOLS,EQ,60759,31651,52.09
20,1985,STLTECH,EQ,598993,299847,50.06
20,1986,STOVEKRAFT,EQ,1461949,560434,38.33
20,1987,STYLAMIND,EQ,20402,8207,40.23
20,1988,STYRENIX,EQ,39979,26237,65.63
20,1989,SUBEXLTD,EQ,1252050,793231,63.35
20,1990,SUBROS,EQ,14501,8910,61.44
20,1991,SUDARSCHEM,EQ,124820,42867,34.34
20,1992,SUKHJITS,EQ,10085,5130,50.87
20,1993,SULA,EQ,794349,273919,34.48
20,1994,SUMICHEM,EQ,290148,178770,61.61
20,1995,SUMIT,EQ,38462,29397,76.43
20,1996,SUMMITSEC,EQ,8210,5896,71.81
20,1997,SUNCLAYLTD,EQ,8294,4808,57.97
20,1998,SUNDARAM,EQ,347098,227820,65.64
20,1999,SUNDARMFIN,EQ,18163,9486,52.23
20,2000,SUNDARMHLD,EQ,92990,73162,78.68
20,2001,SUNDRMBRAK,EQ,2352,1306,55.53
20,2002,SUNDRMFAST,EQ,80349,35680,44.41
20,2003,SUNFLAG,EQ,1507659,667680,44.29
20,2004,SUNPHARMA,EQ,2624815,1762796,67.16
20,2005,SUNTECK,EQ,165091,98724,59.80
20,2006,SUNTV,EQ,194115,60717,31.28
20,2007,SUPERHOUSE,EQ,139957,79170,56.57
20,2008,SUPERSPIN,EQ,21847,19706,90.20
20,2009,SUPRAJIT,EQ,195025,90311,46.31
20,2010,SUPREMEIND,EQ,82208,45988,55.94
20,2011,SUPREMEINF,EQ,9762,7050,72.22
20,2012,SUPRIYA,EQ,172033,55499,32.26
20,2013,SURANASOL,EQ,60566,36048,59.52
20,2014,SURANAT&P,EQ,273140,130607,47.82
20,2015,SURANI,SM,42000,38000,90.48
20,2016,SURYALAXMI,EQ,22662,16995,74.99
20,2017,SURYAROSNI,EQ,119307,56366,47.24
20,2018,SURYODAY,EQ,506929,237881,46.93
20,2019,SUTLEJTEX,EQ,36678,25693,70.05
20,2020,SUULD,EQ,179931,124028,68.93
20,2021,SUVEN,EQ,89329,59393,66.49
20,2022,SUVENPHAR,EQ,43861,26059,59.41
20,2023,SUVIDHAA,EQ,101601,62713,61.72
20,2024,SUZLON,EQ,294083000,75816218,25.78
20,2025,SVLL,EQ,1178,641,54.41
20,2026,SWANENERGY,EQ,51124,25030,48.96
20,2027,SWARAJ,SM,108000,108000,100.00
20,2028,SWARAJENG,EQ,15961,6772,42.43
20,2029,SWASTIK,SM,28800,24000,83.33
20,2030,SWELECTES,EQ,72453,47873,66.07
20,2031,SWSOLAR,EQ,878927,312747,35.58
20,2032,SYMPHONY,EQ,46857,25669,54.78
20,2033,SYNCOMF,EQ,4216555,2739009,64.96
20,2034,SYNGENE,EQ,363872,156980,43.14
20,2035,SYRMA,EQ,3720141,1047815,28.17
20,2036,SYSTANGO,SM,36800,36800,100.00
20,2037,TAINWALCHM,EQ,3523,1998,56.71
20,2038,TAJGVK,EQ,195993,84750,43.24
20,2039,TAKE,EQ,134695,86117,63.93
20,2040,TALBROAUTO,EQ,43026,27592,64.13
20,2041,TANLA,EQ,655142,247476,37.77
20,2042,TAPIFRUIT,SM,10500,10500,100.00
20,2043,TARACHAND,SM,14000,14000,100.00
20,2044,TARC,EQ,511307,324383,63.44
20,2045,TARMAT,EQ,17407,12918,74.21
20,2046,TARSONS,EQ,63339,26446,41.75
20,2047,TASTYBITE,EQ,5938,2799,47.14
20,2048,TATACAPHSG,N4,2,1,50.00
20,2049,TATACAPHSG,N6,118,118,100.00
20,2050,TATACAPHSG,NA,15,15,100.00
20,2051,TATACAPHSG,NB,2,1,50.00
20,2052,TATACHEM,EQ,477951,218021,45.62
20,2053,TATACOFFEE,EQ,167237,84933,50.79
20,2054,TATACOMM,EQ,242783,136959,56.41
20,2055,TATACONSUM,EQ,601270,306043,50.90
20,2056,TATAELXSI,EQ,116607,45880,39.35
20,2057,TATAINVEST,EQ,21648,9400,43.42
20,2058,TATAMETALI,EQ,40401,21810,53.98
20,2059,TATAMOTORS,EQ,5134688,2476950,48.24
20,2060,TATAMTRDVR,EQ,1158852,592055,51.09
20,2061,TATAPOWER,EQ,11975300,5561790,46.44
20,2062,TATASTEEL,EQ,33475211,18272201,54.58
20,2063,TATASTLLP,EQ,22874,14094,61.62
20,2064,TATVA,EQ,9104,5925,65.08
20,2065,TBZ,EQ,160785,115681,71.95
20,2066,TCFSL,ND,393,393,100.00
20,2067,TCFSL,NF,321,176,54.83
20,2068,TCFSL,NJ,736,736,100.00
20,2069,TCI,EQ,39922,14904,37.33
20,2070,TCIEXP,EQ,138246,23686,17.13
20,2071,TCNSBRANDS,EQ,128214,86901,67.78
20,2072,TCPLPACK,EQ,72892,37780,51.83
20,2073,TCS,EQ,1344224,928751,69.09
20,2074,TDPOWERSYS,EQ,449378,233096,51.87
20,2075,TEAMLEASE,EQ,10685,7091,66.36
20,2076,TECH,EQ,7460,4561,61.14
20,2077,TECHIN,EQ,6537,5461,83.54
20,2078,TECHM,EQ,2822485,1921222,68.07
20,2079,TECHNOE,EQ,918971,274041,29.82
20,2080,TEGA,EQ,33601,18411,54.79
20,2081,TEJASNET,EQ,210660,89723,42.59
20,2082,TEMBO,EQ,306794,57136,18.62
20,2083,TERASOFT,EQ,269259,143253,53.20
20,2084,TEXINFRA,EQ,30311,20398,67.30
20,2085,TEXMOPIPES,EQ,498125,251964,50.58
20,2086,TEXRAIL,EQ,1065710,493772,46.33
20,2087,TFCILTD,EQ,67783,40461,59.69
20,2088,TFL,EQ,1624,1447,89.10
20,2089,THANGAMAYL,EQ,13211,6203,46.95
20,2090,THEJO,SM,6300,5400,85.71
20,2091,THEMISMED,EQ,6984,4855,69.52
20,2092,THERMAX,EQ,93549,37407,39.99
20,2093,THOMASCOOK,EQ,135017,73486,54.43
20,2094,THYROCARE,EQ,259174,230117,88.79
20,2095,TI,EQ,238379,120191,50.42
20,2096,TIDEWATER,EQ,23381,15498,66.28
20,2097,TIIL,EQ,270380,106106,39.24
20,2098,TIINDIA,EQ,321235,137163,42.70
20,2099,TIJARIA,EQ,8127,4725,58.14
20,2100,TIMESCAN,SM,4000,4000,100.00
20,2101,TIMESGTY,EQ,11298,8862,78.44
20,2102,TIMETECHNO,EQ,4150670,1651426,39.79
20,2103,TIMKEN,EQ,22939,10451,45.56
20,2104,TINPLATE,EQ,42875,23782,55.47
20,2105,TIPSFILMS,EQ,16503,9645,58.44
20,2106,TIPSINDLTD,EQ,176353,91429,51.84
20,2107,TIRUMALCHM,EQ,177844,118205,66.47
20,2108,TIRUPATIFL,EQ,446762,214040,47.91
20,2109,TITAN,EQ,1263691,564618,44.68
20,2110,TMB,EQ,40723,29509,72.46
20,2111,TNIDETF,EQ,6461,3907,60.47
20,2112,TNPETRO,EQ,147560,88200,59.77
20,2113,TNPL,EQ,122411,74978,61.25
20,2114,TOKYOPLAST,EQ,3528,1480,41.95
20,2115,TORNTPHARM,EQ,356046,237517,66.71
20,2116,TORNTPOWER,EQ,903975,198388,21.95
20,2117,TOTAL,EQ,43874,24122,54.98
20,2118,TOUCHWOOD,EQ,5054,4369,86.45
20,2119,TPLPLASTEH,EQ,182698,87103,47.68
20,2120,TRACXN,EQ,233047,109537,47.00
20,2121,TREEHOUSE,EQ,18342,12557,68.46
20,2122,TREJHARA,EQ,131281,88572,67.47
20,2123,TRENT,EQ,341563,197902,57.94
20,2124,TRF,EQ,25985,12748,49.06
20,2125,TRIDENT,EQ,6279819,2160935,34.41
20,2126,TRIGYN,EQ,265297,125317,47.24
20,2127,TRIL,EQ,2584395,1165489,45.10
20,2128,TRITURBINE,EQ,843380,355211,42.12
20,2129,TRIVENI,EQ,246053,141871,57.66
20,2130,TTKHLTCARE,EQ,55618,39240,70.55
20,2131,TTKPRESTIG,EQ,161017,135262,84.00
20,2132,TTL,EQ,3603,1513,41.99
20,2133,TTML,EQ,1381252,728309,52.73
20,2134,TV18BRDCST,EQ,9668630,3880313,40.13
20,2135,TVSELECT,EQ,187426,46435,24.78
20,2136,TVSMOTOR,EQ,531133,255728,48.15
20,2137,TVSSRICHAK,EQ,8310,4713,56.71
20,2138,TVTODAY,EQ,63666,31634,49.69
20,2139,TVVISION,EQ,1,1,100.00
20,2140,TWL,EQ,279075,150288,53.85
20,2141,UBL,EQ,68948,35146,50.97
20,2142,UCALFUEL,EQ,33884,19033,56.17
20,2143,UCOBANK,EQ,4237014,1148982,27.12
20,2144,UDAICEMENT,EQ,122926,83861,68.22
20,2145,UFLEX,EQ,108512,41819,38.54
20,2146,UFO,EQ,166105,102228,61.54
20,2147,UGARSUGAR,EQ,614870,304246,49.48
20,2148,UGROCAP,EQ,700498,239613,34.21
20,2149,UGROCAP,N1,200,200,100.00
20,2150,UGROCAP,N4,493,481,97.57
20,2151,UGROCAP,N5,10,10,100.00
20,2152,UGROCAP,N6,30,30,100.00
20,2153,UGROCAP,N7,70,70,100.00
20,2154,UJJIVAN,EQ,2330282,1038876,44.58
20,2155,UJJIVANSFB,EQ,53111268,12593723,23.71
20,2156,ULTRACEMCO,EQ,414785,189843,45.77
20,2157,UMA,SM,88000,80000,90.91
20,2158,UMAEXPORTS,EQ,80058,42972,53.68
